Incident ID, Reported on, Incident type, Address
124492,02/03/2016 at 02:48,Parks,"156 McGregors Rd, Linwood, Christchurch 8062, New Zealand"
124497,02/03/2016 at 03:06,Graffiti,"287A, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124500,02/03/2016 at 03:08,Graffiti,"287A, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124502,02/03/2016 at 03:15,Graffiti,"321, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124505,02/03/2016 at 03:17,Roading/Streets,"321, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124506,02/03/2016 at 03:20,Graffiti,"325, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124508,02/03/2016 at 03:21,Graffiti,"329, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124510,02/03/2016 at 03:26,Roading/Streets,"330, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124511,02/03/2016 at 03:26,Graffiti,"330, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124512,02/03/2016 at 03:28,Graffiti,"339, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124513,02/03/2016 at 03:30,Graffiti,"339, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124515,02/03/2016 at 03:32,Roading/Streets,"341, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124517,02/03/2016 at 03:34,Roading/Streets,"347, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124519,02/03/2016 at 03:39,Graffiti,"364, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124521,02/03/2016 at 03:40,Graffiti,
124525,02/03/2016 at 03:43,Graffiti,"Riccarton Road, Upper Riccarton, 8041, Canterbury"
124530,02/03/2016 at 03:56,Graffiti,"316A, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124533,02/03/2016 at 03:57,Rubbish/Recycling,"112, Garlands Road, Hillsborough, 8022, Canterbury"
124534,02/03/2016 at 04:00,Graffiti,"313, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124536,02/03/2016 at 04:02,Roading/Streets,"307, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124537,02/03/2016 at 04:02,Graffiti,"148, Opawa Road, Opawa, 8023, Canterbury"
124540,02/03/2016 at 04:05,Graffiti,"300, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124542,02/03/2016 at 04:07,Graffiti,"2, Ilam Road, Upper Riccarton, 8041, Canterbury"
124544,02/03/2016 at 04:08,Graffiti,"290, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124546,02/03/2016 at 04:11,Roading/Streets,"307–317, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124547,02/03/2016 at 04:12,Graffiti,"8–12, Newnham Terrace, Upper Riccarton, 8041, Canterbury"
124548,02/03/2016 at 04:12,Graffiti,
124549,02/03/2016 at 04:13,Roading/Streets,"330, Riccarton Road, Upper Riccarton, 8041, Canterbury"
124550,02/03/2016 at 04:14,Graffiti,
124551,02/03/2016 at 04:17,Rubbish/Recycling,"139 Waimea Terrace, Beckenham, Christchurch 8023, New Zealand"
124566,02/03/2016 at 05:51,Water Supply,"174 Withells Rd, Avonhead, Christchurch 8042, New Zealand"
124610,02/03/2016 at 09:25,Roading/Streets,"67, Eaglesome Avenue, Halswell, 8025, Canterbury"
124617,02/03/2016 at 11:01,Roading/Streets,"224 Salisbury St, Christchurch Central, Christchurch 8013, New Zealand"
124622,02/03/2016 at 19:18,Parks,"60 Palatine Terrace, St Martins, Christchurch 8022, New Zealand"
124623,02/03/2016 at 19:46,Roading/Streets,"520 Halswell Rd, Halswell, Christchurch 8025, New Zealand"
124633,02/03/2016 at 20:44,Wastewater/Stormwater,"110, Wrights Road, Addington, 8024, Canterbury"
124636,02/03/2016 at 21:03,Rubbish/Recycling,"224, Avonside Drive, Avonside, 8061, Canterbury"
124637,02/03/2016 at 21:03,Roading/Streets,"10, Sir William Pickering Drive, Burnside, 8053, Canterbury"
124639,02/03/2016 at 21:07,Roading/Streets,"40 Ballarat Way, Wigram, Christchurch 8042, New Zealand"
124640,02/03/2016 at 21:12,Rubbish/Recycling,"308–322, Avonside Drive, Avonside, 8061, Canterbury"
124653,02/03/2016 at 21:45,Rubbish/Recycling,"2, Seabreeze Close, Bexley, 8061, Canterbury"
124660,02/03/2016 at 21:55,Parks,"61, Malabar Crescent, Broomfield, 8042, Canterbury"
124683,02/03/2016 at 23:01,Graffiti,"111, Waltham Road, Sydenham, 8023, Canterbury"
124692,02/03/2016 at 23:35,Roading/Streets,"Worcester Boulevard, Christchurch, 8011, Canterbury"
124695,02/03/2016 at 23:56,Graffiti,"119–121, Domain Terrace, Spreydon, 8024, Canterbury"
124696,03/03/2016 at 00:02,Roading/Streets,"550 Hagley Ave, Christchurch Central, Christchurch 8011, New Zealand"
124748,03/03/2016 at 02:14,Rubbish/Recycling,"63, Morris Street, Avonside, 8061, Canterbury"
124754,03/03/2016 at 02:43,Graffiti,"180 Smith St, Woolston, Christchurch 8062, New Zealand"
124757,03/03/2016 at 02:51,Graffiti,"155, Riccarton Road, Riccarton, 8041, Canterbury"
124758,03/03/2016 at 02:52,Graffiti,
124759,03/03/2016 at 02:52,Graffiti,"145–149, Riccarton Road, Riccarton, 8041, Canterbury"
124760,03/03/2016 at 02:54,Graffiti,
124761,03/03/2016 at 02:55,Graffiti,"155, Riccarton Road, Riccarton, 8041, Canterbury"
124763,03/03/2016 at 02:58,Roading/Streets,"Matipo Street, Riccarton, 8041, Canterbury"
124764,03/03/2016 at 03:00,Graffiti,"161, Riccarton Road, Riccarton, 8041, Canterbury"
124765,03/03/2016 at 03:02,Graffiti,"163, Riccarton Road, Riccarton, 8041, Canterbury"
124766,03/03/2016 at 21:01,Graffiti,"169, Riccarton Road, Riccarton, 8041, Canterbury"
124767,03/03/2016 at 03:07,Graffiti,"187, Riccarton Road, Riccarton, 8041, Canterbury"
124768,03/03/2016 at 03:10,Rubbish/Recycling,"187, Riccarton Road, Riccarton, 8041, Canterbury"
124769,03/03/2016 at 03:11,Rubbish/Recycling,"111, Rattray Street, Riccarton, 8041, Canterbury"
124770,03/03/2016 at 03:15,Graffiti,"193, Riccarton Road, Riccarton, 8041, Canterbury"
124771,03/03/2016 at 03:17,Graffiti,"Riccarton, 8041, Canterbury"
124774,03/03/2016 at 03:19,Rubbish/Recycling,"50E Ravensdale Rise, Westmorland, Christchurch 8025, New Zealand"
124776,03/03/2016 at 03:20,Graffiti,"Riccarton Road, Riccarton, 8041, Canterbury"
124778,03/03/2016 at 03:24,Graffiti,"2, Wharenui Road, Upper Riccarton, 8041, Canterbury"
124780,03/03/2016 at 03:32,Roading/Streets,"311 Barrington St, Spreydon, Christchurch 8024, New Zealand"
124783,03/03/2016 at 03:39,Graffiti,"218, Riccarton Road, Riccarton, 8041, Canterbury"
124784,03/03/2016 at 03:39,Graffiti,
124785,03/03/2016 at 03:40,Graffiti,
124786,03/03/2016 at 03:40,Graffiti,
124788,03/03/2016 at 03:40,Graffiti,"231, Riccarton Road, Riccarton, 8041, Canterbury"
124789,03/03/2016 at 03:40,Graffiti,
124790,03/03/2016 at 03:41,Graffiti,
124791,03/03/2016 at 03:43,Graffiti,"225, Riccarton Road, Riccarton, 8041, Canterbury"
124792,03/03/2016 at 03:44,Graffiti,"206, Riccarton Road, Riccarton, 8041, Canterbury"
124794,03/03/2016 at 03:49,Roading/Streets,"Riccarton Road, Riccarton, 8041, Canterbury"
124795,03/03/2016 at 03:51,Graffiti,"193, Riccarton Road, Riccarton, 8041, Canterbury"
124797,03/03/2016 at 03:57,Roading/Streets,"7–15, Buffon Street, Waltham, 8023, Canterbury"
124798,03/03/2016 at 03:58,Graffiti,"155, Riccarton Road, Riccarton, 8041, Canterbury"
124799,03/03/2016 at 03:59,Graffiti,"142, Riccarton Road, Riccarton, 8041, Canterbury"
124816,03/03/2016 at 04:57,Graffiti,"208, Marine Parade, New Brighton, 8083, Canterbury"
124821,03/03/2016 at 05:05,Roading/Streets,"Queen Elizabeth II Drive, Marshland, 8083, Canterbury"
124839,03/03/2016 at 06:15,Graffiti,"50 Corfe St, Ilam, Christchurch 8041, New Zealand"
124957,03/03/2016 at 21:05,Roading/Streets,"54 Fairfield Ave, Addington, Christchurch 8024, New Zealand"
124978,03/03/2016 at 22:18,Rubbish/Recycling,"527-529 New Brighton Rd, New Brighton, Christchurch 8083, New Zealand"
124979,03/03/2016 at 22:23,Rubbish/Recycling,"518 New Brighton Rd, New Brighton, Christchurch 8083, New Zealand"
124995,03/03/2016 at 23:03,Parks,"123–125, Peverel Street, Riccarton, 8041, Canterbury"
124999,03/03/2016 at 23:11,Roading/Streets,"36-38 Harman St, Addington, Christchurch 8024, New Zealand"
125031,04/03/2016 at 01:19,Graffiti,"145–149, Riccarton Road, Riccarton, 8041, Canterbury"
125047,04/03/2016 at 02:19,Parks,"15, Witham Street, Hornby, 8042, Canterbury"
125051,04/03/2016 at 02:42,Parks,"Hornby, 8042, Canterbury"
125057,04/03/2016 at 02:58,Roading/Streets,"9B Champion St, Edgeware, Christchurch 8013, New Zealand"
125059,04/03/2016 at 03:12,Parks,"17 Admirals Way, New Brighton, Christchurch 8061, New Zealand"
125062,04/03/2016 at 03:29,Water Supply,"204–218, Opawa Road, Hillsborough, 8022, Canterbury"
125080,04/03/2016 at 04:36,Roading/Streets,"56, Armagh Street, Christchurch, 8013, Canterbury"
125109,04/03/2016 at 06:44,Graffiti,"81, Brighton Mall, New Brighton, 8061, Canterbury"
125144,04/03/2016 at 19:30,Water Supply,"120, Breezes Road, Avondale, 8061, Canterbury"
125184,04/03/2016 at 22:57,Parks,"Addington, 8024, Canterbury"
125191,04/03/2016 at 23:49,Parks,"156, Leaver Terrace, North New Brighton, 8083, Canterbury"
125192,04/03/2016 at 23:53,Parks,"202, Marine Parade, New Brighton, 8083, Canterbury"
125212,05/03/2016 at 01:42,Water Supply,"38 Brighton Mall, New Brighton, Christchurch 8061, New Zealand"
125240,05/03/2016 at 02:53,Rubbish/Recycling,"303 Ashgrove Terrace, Somerfield, Christchurch 8024, New Zealand"
125256,05/03/2016 at 03:59,Parks,"222 Keyes Rd, New Brighton, Christchurch 8083, New Zealand"
125277,05/03/2016 at 06:25,Roading/Streets,"23 Havelock St, Phillipstown, Christchurch 8011, New Zealand"
125280,05/03/2016 at 06:49,Water Supply,"12 Bridge St, New Brighton, Christchurch 8061, New Zealand"
125301,05/03/2016 at 19:50,Roading/Streets,"89 Victoria St, Christchurch Central, Christchurch 8013, New Zealand"
125303,05/03/2016 at 20:21,Water Supply,"37 Harewood Rd, Papanui, Christchurch 8053, New Zealand"
125307,05/03/2016 at 21:01,Graffiti,"238 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
125319,05/03/2016 at 21:43,Parks,"133 Paparoa St, Papanui, Christchurch 8053, New Zealand"
125331,05/03/2016 at 22:36,Roading/Streets,"10 Warren Crescent, Hillmorton, Christchurch 8025, New Zealand"
125332,05/03/2016 at 22:49,Rubbish/Recycling,"4238 Christchurch Akaroa Rd, Little River 7591, New Zealand"
125347,05/03/2016 at 23:30,Water Supply,"23, Garreg Road, Fendalton, 8052, Canterbury"
125369,06/03/2016 at 00:54,Roading/Streets,"28, Lancewood Drive, Halswell, 8025, Canterbury"
125373,06/03/2016 at 01:03,Water Supply,"34-36 Scott St, Sydenham, Christchurch 8023, New Zealand"
125389,06/03/2016 at 02:41,Parks,"38, William Brittan Avenue, Halswell, 8025, Canterbury"
125390,06/03/2016 at 02:54,Graffiti,"16 School Rd, Halswell, Christchurch 8025, New Zealand"
125398,06/03/2016 at 03:31,Water Supply,"80, Oxford Street, Lyttelton, 8082, Canterbury"
125404,06/03/2016 at 04:35,Rubbish/Recycling,"11, Aynsley Terrace, Hillsborough, 8022, Canterbury"
125407,06/03/2016 at 04:44,Rubbish/Recycling,"Hockey Lane, Wainoni, 8061, Canterbury"
125423,06/03/2016 at 06:01,Water Supply,"144, Milton Street, Somerfield, 8024, Canterbury"
125425,06/03/2016 at 06:16,Rubbish/Recycling,"7 Bonar Pl, Woolston, Christchurch 8062, New Zealand"
125441,06/03/2016 at 08:05,Water Supply,"37, Wychbury Street, Spreydon, 8024, Canterbury"
125462,06/03/2016 at 19:09,Rubbish/Recycling,"12, Reaby Street, Burwood, 8061, Canterbury"
125463,06/03/2016 at 19:18,Rubbish/Recycling,"11, Alloway Street, Avondale, 8061, Canterbury"
125464,06/03/2016 at 19:20,Rubbish/Recycling,"9, Alloway Street, Avondale, 8061, Canterbury"
125465,06/03/2016 at 19:41,Water Supply,"23, Raymond Road, Bromley, 8062, Canterbury"
125466,06/03/2016 at 19:53,Rubbish/Recycling,"53 Aynsley Terrace, Hillsborough, Christchurch 8022, New Zealand"
125467,06/03/2016 at 19:56,Rubbish/Recycling,"11A Grange St, Hillsborough, Christchurch 8022, New Zealand"
125468,06/03/2016 at 20:04,Rubbish/Recycling,"101 Cashmere Rd, Cashmere, Christchurch 8022, New Zealand"
125469,06/03/2016 at 20:09,Rubbish/Recycling,"93 Olliviers Rd, Phillipstown, Christchurch 8011, New Zealand"
125481,06/03/2016 at 21:22,Roading/Streets,"11 Upland Rd, Hoon Hay, Christchurch 8025, New Zealand"
125492,06/03/2016 at 21:44,Graffiti,"260 Fitzgerald Ave, Richmond, Christchurch 8013, New Zealand"
125513,06/03/2016 at 22:30,Graffiti,"1 Kidbrooke St, Bromley, Christchurch 8062, New Zealand"
125515,06/03/2016 at 22:38,Parks,"9-13 Abberley Crescent, St Albans, Christchurch 8014, New Zealand"
125526,06/03/2016 at 23:04,Parks,"329, Durham Street N, Christchurch, 8013, Canterbury"
125558,07/03/2016 at 00:43,Water Supply,"6 Poulson St, Addington, Christchurch 8024, New Zealand"
125565,07/03/2016 at 01:11,Parks,"99, Shaw Avenue, New Brighton, 8083, Canterbury"
125566,07/03/2016 at 01:14,Parks,"New Brighton, 8083, Canterbury"
125570,07/03/2016 at 01:31,Parks,"New Brighton, 8083, Canterbury"
125572,07/03/2016 at 01:36,Roading/Streets,"63 Poulson St, Addington, Christchurch 8024, New Zealand"
125575,07/03/2016 at 01:41,Roading/Streets,"104 Ranfurly St, St Albans, Christchurch 8014, New Zealand"
125590,07/03/2016 at 02:16,Roading/Streets,"67 Poulson St, Addington, Christchurch 8024, New Zealand"
125591,07/03/2016 at 02:16,Rubbish/Recycling,"5 Wattle Dr, New Brighton, Christchurch 8083, New Zealand"
125595,07/03/2016 at 02:22,Roading/Streets,"19 Vicki St, Sockburn, Christchurch 8042, New Zealand"
125599,07/03/2016 at 02:33,Roading/Streets,"76 Poulson St, Addington, Christchurch 8024, New Zealand"
125626,07/03/2016 at 04:09,Roading/Streets,"2 Ariki Pl, Hei Hei, Christchurch 8042, New Zealand"
125697,07/03/2016 at 07:39,Roading/Streets,"7, Seager Lane, Middleton, 8024, Canterbury"
125736,07/03/2016 at 19:29,Roading/Streets,"54 Roydvale Ave, Burnside, Christchurch 8053, New Zealand"
125737,07/03/2016 at 19:46,Roading/Streets,"37 Welles St, Christchurch Central, Christchurch 8011, New Zealand"
125738,07/03/2016 at 19:53,Rubbish/Recycling,"13 Aynsley Terrace, Hillsborough, Christchurch 8022, New Zealand"
125747,07/03/2016 at 20:35,Rubbish/Recycling,"75, River Road, Richmond, 8013, Canterbury"
125759,07/03/2016 at 21:18,Rubbish/Recycling,"Bexley, 8061, Canterbury"
125765,07/03/2016 at 21:25,Graffiti,"80, Ford Road, Opawa, 8023, Canterbury"
125766,07/03/2016 at 21:27,Water Supply,"19 Dorset St, Christchurch Central, Christchurch 8013, New Zealand"
125770,07/03/2016 at 21:32,Wastewater/Stormwater,"Dunbars Road, Halswell, 8025, ????"
125785,07/03/2016 at 22:14,Roading/Streets,"1, Main Road, Governors Bay, 8971, Canterbury"
125789,07/03/2016 at 22:19,Roading/Streets,"196, Geraldine Street, Edgeware, 8013, Canterbury"
125797,07/03/2016 at 22:55,Rubbish/Recycling,"Governors Bay, 8971, Canterbury"
125821,07/03/2016 at 23:29,Roading/Streets,"444–484, Marine Drive, Charteris Bay, 8971, Canterbury"
125824,07/03/2016 at 23:34,Roading/Streets,"444, Marine Drive, Charteris Bay, 8971, Canterbury"
125827,07/03/2016 at 23:39,Roading/Streets,"425, Marine Drive, Charteris Bay, 8971, Canterbury"
125829,07/03/2016 at 23:41,Roading/Streets,"425, Marine Drive, Charteris Bay, 8971, Canterbury"
125831,07/03/2016 at 23:42,Rubbish/Recycling,"39, Glade Avenue, Richmond, 8013, Canterbury"
125832,07/03/2016 at 23:43,Roading/Streets,"425, Marine Drive, Charteris Bay, 8971, Canterbury"
125840,08/03/2016 at 00:23,Roading/Streets,"221 Annex Rd, Middleton, Christchurch 8024, New Zealand"
125853,08/03/2016 at 01:03,Rubbish/Recycling,"7, Wattle Drive, New Brighton, 8083, Canterbury"
125859,08/03/2016 at 01:18,Graffiti,"170 Richardson Terrace, Woolston, Christchurch 8023, New Zealand"
125861,08/03/2016 at 01:27,Roading/Streets,"200 Durham Street South, Christchurch Central, Christchurch 8011, New Zealand"
125895,08/03/2016 at 03:46,Parks,"6-12 Abberley Crescent, St Albans, Christchurch 8014, New Zealand"
125900,08/03/2016 at 03:59,Roading/Streets,"36 Balrudry St, Avonhead, Christchurch 8042, New Zealand"
125914,08/03/2016 at 05:19,Rubbish/Recycling,"5 Waltham Rd, Sydenham, Christchurch 8023, New Zealand"
125916,08/03/2016 at 05:22,Roading/Streets,"110 Riverlaw Terrace, St Martins, Christchurch 8022, New Zealand"
125921,08/03/2016 at 05:56,Graffiti,"90 Wharenui Rd, Upper Riccarton, Christchurch 8041, New Zealand"
125930,08/03/2016 at 06:11,Parks,
126000,08/03/2016 at 20:51,Rubbish/Recycling,"53, Dallington Terrace, Dallington, 8061, Canterbury"
126005,08/03/2016 at 21:03,Wastewater/Stormwater,"124, Wordsworth Street, Sydenham, 8023, Canterbury"
126021,08/03/2016 at 22:12,Parks,"Opawa, 8023, Canterbury"
126038,08/03/2016 at 23:13,Parks,"31 Colina St, Avonhead, Christchurch 8042, New Zealand"
126047,08/03/2016 at 23:33,Roading/Streets,"144 Wilsons Rd S, St Martins, Christchurch 8022, New Zealand"
126052,08/03/2016 at 23:49,Roading/Streets,"125 Jeffreys Rd, Strowan, Christchurch 8052, New Zealand"
126053,08/03/2016 at 23:51,Parks,"113 Gasson St, Sydenham, Christchurch 8011, New Zealand"
126060,09/03/2016 at 00:03,Water Supply,"Watsons Ln, Lyttelton 8082, New Zealand"
126061,09/03/2016 at 00:09,Rubbish/Recycling,"746–772, Avonside Drive, Avonside, 8061, Canterbury"
126076,09/03/2016 at 01:08,Roading/Streets,"Sumner, 8081, Canterbury"
126077,09/03/2016 at 01:10,Rubbish/Recycling,"Sumner, 8081, Canterbury"
126080,09/03/2016 at 01:24,Roading/Streets,"114, Esplanade, Sumner, 8081, Canterbury"
126082,09/03/2016 at 01:39,Parks,"Sumner, 8081, Canterbury"
126083,09/03/2016 at 01:42,Roading/Streets,"40–50, Esplanade, Sumner, 8081, Canterbury"
126091,09/03/2016 at 02:22,Graffiti,"127 Barrington St, Somerfield, Christchurch 8024, New Zealand"
126097,09/03/2016 at 02:45,Graffiti,"705, Harewood Road, Harewood, 8051, Canterbury"
126102,09/03/2016 at 03:10,Water Supply,"20 Vernon Terrace, Hillsborough, Christchurch 8022, New Zealand"
126132,09/03/2016 at 04:45,Parks,"35A Te Awakura Terrace, Mt Pleasant, Christchurch 8081, New Zealand"
126155,09/03/2016 at 05:53,Roading/Streets,"Annex Road Underpass, Wigram, Christchurch 8024, New Zealand"
126221,09/03/2016 at 17:56,Roading/Streets,"192, Bealey Avenue, Christchurch, 8013, Canterbury"
126242,09/03/2016 at 21:02,Graffiti,"510 Linwood Ave, Woolston, Christchurch 8062, New Zealand"
126249,09/03/2016 at 21:15,Parks,"Strowan, 8052, Canterbury"
126255,09/03/2016 at 21:29,Water Supply,"57, Winsor Crescent, Spreydon, 8024, Canterbury"
126308,10/03/2016 at 00:19,Parks,"Fendalton, 8041, Canterbury"
126310,10/03/2016 at 00:37,Parks,"Upper Riccarton, 8041, Canterbury"
126318,10/03/2016 at 01:14,Parks,"Avonhead, 8042, Canterbury"
126320,10/03/2016 at 01:22,Parks,"Avonhead, 8042, Canterbury"
126327,10/03/2016 at 01:25,Parks,"Avonhead, 8042, Canterbury"
126330,10/03/2016 at 01:34,Parks,"54–70, Travis Road, Burwood, 8083, Canterbury"
126342,10/03/2016 at 02:36,Roading/Streets,"5 Aldgate St, Redwood, Christchurch 8051, New Zealand"
126348,10/03/2016 at 02:52,Water Supply,"63, River Road, Richmond, 8013, Canterbury"
126356,10/03/2016 at 03:16,Parks,"13–19, Jeffreys Road, Fendalton, 8052, Canterbury"
126363,10/03/2016 at 03:35,Parks,"Strowan, 8052, Canterbury"
126367,10/03/2016 at 04:14,Parks,"43, Sabina Street, Shirley, 8013, Canterbury"
126375,10/03/2016 at 04:50,Parks,"11 Wilmers Rd, Hornby, Christchurch 8042, New Zealand"
126395,10/03/2016 at 06:16,Parks,"Rudleigh Ave, Upper Riccarton, Christchurch 8041, New Zealand"
126401,10/03/2016 at 06:28,Graffiti,"195, Marine Parade, New Brighton, 8083, Canterbury"
126419,10/03/2016 at 07:27,Water Supply,"3 Glenview Terrace, St Martins, Christchurch 8022, New Zealand"
126435,10/03/2016 at 08:50,Roading/Streets,"107, Lichfield Street, Christchurch, 8011, Canterbury"
126444,10/03/2016 at 11:06,Graffiti,"6-8 Thames St, Mairehau, Christchurch 8013, New Zealand"
126451,10/03/2016 at 18:28,Graffiti,"578, Barbadoes Street, Edgeware, 8013, Canterbury"
126460,10/03/2016 at 21:00,Parks,"43A Bucknell St, Sockburn, Christchurch 8042, New Zealand"
126466,10/03/2016 at 21:30,Parks,"5 Restell St, Papanui, Christchurch 8053, New Zealand"
126489,10/03/2016 at 22:18,Parks,"13 Kinloch St, St Albans, Christchurch 8014, New Zealand"
126491,10/03/2016 at 22:23,Roading/Streets,"5, Grants Road, Papanui, 8053, Canterbury"
126494,10/03/2016 at 22:34,Roading/Streets,"96, Brighton Mall, New Brighton, 8061, Canterbury"
126507,10/03/2016 at 22:50,Roading/Streets,"15 Mafeking St, New Brighton, Christchurch 8061, New Zealand"
126515,10/03/2016 at 23:07,Water Supply,"32 Roberta Dr, Somerfield, Christchurch 8024, New Zealand"
126541,11/03/2016 at 00:21,Rubbish/Recycling,"160–192, Avonside Drive, Avonside, 8061, Canterbury"
